,player,realm,gear_score,last_login,time_since_login,engagement,status,Alterac Valley,Arathi Basin,Archaeology,Arena,Argent Tournament,Ashran,Battle Dungeon,Battle Raid,Battle for Azeroth,Battle for Gilneas,Battlegrounds,Brawler's Guild,Brewfest,Cataclysm,Cataclysm Dungeon,Cataclysm Raid,Character,Children's Week,Classic,Collections,Cooking,Currencies,Darkmoon Faire,Deepwind Gorge,Draenor,Draenor Dungeon,Draenor Garrison,Draenor Raid,Dungeons,Dungeons & Raids,Eastern Kingdoms,Events,Expansion Features,Exploration,Eye of the Storm,Feats of Strength,Fishing,General,Guild Feats of Strength,Hallow's End,Heart of Azeroth,Honor,Island Expeditions,Isle of Conquest,Kalimdor,Legacy,Legion,Legion Class Hall,Legion Dungeon,Legion Raid,Lich King Dungeon,Lich King Raid,Love is in the Air,Lunar Festival,Midsummer,Mounts,Noblegarden,Northrend,Outland,Pandaria,Pandaria Dungeon,Pandaria Raid,Pandaria Scenarios,Pet Battles,Pilgrim's Bounty,Player vs. Player,Professions,Promotions,Quests,Raids,Rated Battleground,Reputation,Seething Shore,Silvershard Mines,Temple of Kotmogu,The Burning Crusade,Tol Barad,Twin Peaks,Visions of N'Zoth,War Effort,Warsong Gulch,Winter Veil,Wintergrasp,World,World Events,Wrath of the Lich King
507,muthatheresa,shadowmoon,240.0,2020-04-08,58 days 00:00:00.000000000,1.0,risk,3,3,2,7,5,3,7,18,46,2,0,3,2,18,12,33,20,1,8,0,12,9,3,1,14,18,24,34,2,5,25,18,2,1,3,40,13,0,0,3,4,0,21,1,19,15,18,6,15,35,7,87,4,1,1,9,0,5,3,30,13,27,10,0,2,61,16,1,11,35,12,2,0,2,1,22,3,5,10,8,5,0,4,4,0,9
508,baconnaise,shadowmoon,429.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,7,6,2,10,2,2,1,5,31,1,0,0,1,16,17,20,26,1,11,0,3,10,2,1,19,19,27,33,3,4,25,16,3,1,5,39,7,0,0,4,2,0,2,3,18,17,23,18,31,35,22,47,4,2,2,9,0,10,2,25,17,23,7,0,2,55,21,1,17,34,15,2,0,1,5,25,3,4,0,6,7,1,10,1,0,10
509,lyda,shadowmoon,441.0,2020-06-17,-12 days +00:00:00.000000000,0.0,active,7,4,0,6,0,2,28,10,54,1,1,1,0,15,11,13,27,0,12,0,5,5,9,1,21,11,54,43,2,6,11,12,2,1,4,39,6,0,0,3,4,0,28,4,2,15,14,8,19,9,2,19,0,0,1,9,0,1,2,21,7,28,7,1,2,54,19,1,17,11,10,5,1,1,2,12,0,5,3,12,6,3,5,5,0,10
510,tupac,shadowmoon,415.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,6,2,0,10,0,2,7,8,34,1,0,0,0,11,10,10,25,0,9,0,1,8,5,1,19,7,30,3,2,3,6,9,6,1,3,39,9,0,0,4,4,0,9,4,1,11,15,12,13,4,2,72,2,3,1,9,0,2,3,24,8,1,7,1,1,53,20,1,16,13,10,4,0,1,1,18,3,5,0,7,6,3,1,6,0,10
511,dawqye,shadowmoon,366.0,2019-11-09,209 days 00:00:00.000000000,1.0,risk,5,3,0,15,0,2,8,9,32,1,1,0,1,3,11,11,24,0,15,0,1,5,5,1,14,0,16,0,2,1,3,11,4,1,5,39,5,0,0,3,4,0,7,3,0,12,1,2,1,4,9,45,2,2,0,9,0,0,0,17,7,9,5,0,1,58,9,1,10,26,10,2,3,2,2,22,2,5,0,6,5,1,1,8,0,7
512,raulcaster,shadowmoon,419.0,2020-06-06,-1 days +00:00:00.000000000,0.0,active,4,2,0,15,1,2,26,7,38,0,1,0,0,20,9,1,27,0,7,0,6,6,6,1,20,12,33,31,1,5,2,11,3,1,3,39,3,0,0,9,3,0,5,1,0,15,8,6,3,12,7,19,2,2,0,9,0,3,2,22,17,16,4,0,2,54,26,1,18,17,10,2,3,2,1,14,3,4,0,9,5,0,0,6,0,8
513,babyxchungus,shadowmoon,473.0,2020-03-17,80 days 00:00:00.000000000,1.0,risk,4,2,0,15,1,3,22,20,45,0,1,1,1,19,10,1,24,0,21,0,4,6,6,1,16,13,27,48,1,4,13,12,3,1,3,39,11,0,0,9,6,0,35,1,0,15,5,4,4,21,13,21,2,2,0,9,0,3,1,20,17,10,4,0,2,52,21,1,15,18,10,1,3,2,1,27,3,4,4,8,5,0,0,6,0,8
514,plumblossom,shadowmoon,401.0,2020-04-14,52 days 00:00:00.000000000,1.0,risk,4,2,0,15,1,3,27,21,46,0,1,1,1,17,11,1,28,0,8,0,13,6,5,1,27,25,48,52,1,6,11,9,3,1,3,39,20,0,0,6,6,0,26,1,0,17,10,12,17,26,6,21,2,2,0,9,0,3,1,17,6,10,4,0,2,50,22,1,14,18,10,2,3,2,1,19,3,4,4,8,5,0,0,6,0,8
515,rogziel,shadowmoon,295.0,2020-03-18,79 days 00:00:00.000000000,1.0,risk,5,4,0,11,0,4,7,15,30,2,2,0,1,12,6,27,23,2,6,0,10,5,4,2,15,10,30,39,1,0,6,9,1,1,4,39,3,0,0,7,4,1,16,4,0,13,1,2,3,18,3,48,1,0,1,9,0,2,1,13,0,3,0,0,2,56,5,1,12,17,18,1,1,4,4,11,2,6,4,5,9,3,0,4,0,8
516,naliia,shadowmoon,431.0,2020-05-25,11 days 00:00:00.000000000,0.0,active,5,4,25,11,15,4,27,16,55,2,2,5,2,27,29,50,28,3,12,3,46,6,33,1,50,31,76,55,2,7,28,17,6,3,4,39,44,0,0,16,5,1,28,2,10,22,61,21,43,44,58,160,4,14,19,9,3,14,3,64,23,75,23,1,6,54,27,1,18,89,18,6,1,2,3,35,2,4,2,8,7,4,8,6,4,11
517,mario,shadowmoon,476.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,6,100,11,6,12,42,34,93,4,2,5,2,18,16,46,28,2,10,1,34,8,50,2,52,39,95,62,80,9,27,18,6,1,3,40,33,0,0,14,9,1,51,1,21,35,59,21,55,68,26,121,7,15,20,9,1,10,9,79,34,76,39,2,1,68,25,1,20,84,25,6,3,7,9,31,1,5,17,15,6,3,1,21,4,11
518,relic,shadowmoon,465.0,2020-06-17,-12 days +00:00:00.000000000,0.0,active,4,7,99,10,4,8,37,29,70,2,1,5,2,14,16,20,26,2,14,1,20,6,43,2,42,38,88,56,78,8,3,16,5,1,4,40,30,0,0,14,8,2,45,2,1,31,36,11,47,65,14,93,5,9,20,9,1,1,6,61,13,54,32,0,1,63,17,1,11,76,19,2,4,3,5,18,0,5,15,12,7,3,1,15,4,10
519,swiper,shadowmoon,282.0,2020-05-15,21 days 00:00:00.000000000,0.0,active,5,5,36,9,14,7,38,29,70,2,1,5,4,32,21,28,27,2,13,0,46,8,48,2,49,31,85,55,80,7,29,27,6,3,2,40,35,0,0,11,8,2,45,2,22,33,51,18,53,63,28,121,11,6,14,9,4,18,14,71,27,56,26,0,3,65,34,1,20,63,19,7,4,3,2,42,2,3,15,12,4,4,6,13,2,10
520,wolfshade,shadowmoon,358.0,2019-12-25,163 days 00:00:00.000000000,1.0,risk,6,5,19,7,14,6,31,27,71,2,0,4,3,26,17,35,27,2,12,0,34,13,39,1,24,13,42,32,79,5,27,24,6,3,6,40,31,0,0,10,8,2,42,3,20,28,42,17,35,59,10,101,7,6,5,9,1,15,10,57,25,31,24,1,4,70,32,1,18,44,19,4,4,2,5,38,3,5,15,10,7,3,10,12,2,12
521,torment,shadowmoon,323.0,2020-04-23,43 days 00:00:00.000000000,1.0,risk,5,4,18,12,9,6,32,26,70,1,1,5,3,25,28,48,27,2,14,0,26,13,38,1,26,27,58,54,79,6,25,25,6,1,5,40,30,0,0,10,8,2,40,2,20,35,48,19,50,63,25,142,8,3,5,9,1,10,4,51,21,57,18,1,4,67,25,1,20,44,24,3,2,2,4,39,3,4,15,9,7,4,10,10,2,11
522,vexxiy,shadowmoon,476.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,4,8,18,0,11,34,21,46,6,1,4,1,17,12,30,28,1,10,0,24,9,29,2,26,20,71,18,65,7,24,19,5,1,5,40,12,0,0,8,7,2,19,2,20,29,18,17,34,28,6,32,4,0,3,8,0,1,3,37,16,43,21,1,1,60,25,1,18,20,31,7,2,6,5,21,3,8,17,3,10,3,1,6,1,11
523,stases,shadowmoon,368.0,2020-01-31,126 days 00:00:00.000000000,1.0,risk,7,7,8,13,0,12,32,21,45,8,3,5,0,18,15,47,25,1,19,0,18,9,28,3,27,26,61,31,65,6,24,20,5,1,8,40,13,0,0,4,7,2,19,4,19,31,23,14,39,25,22,134,4,0,3,8,0,2,4,40,18,57,16,1,1,63,25,1,18,91,31,4,4,8,7,32,3,10,17,3,11,3,0,6,1,10
524,daangall,shadowmoon,371.0,2020-03-28,69 days 00:00:00.000000000,1.0,risk,8,3,8,10,0,7,33,24,47,4,0,5,0,23,15,46,26,1,10,0,18,13,29,1,34,24,57,33,67,6,24,21,5,1,6,40,11,0,0,5,7,2,19,3,19,31,18,13,37,29,12,109,4,3,3,8,0,8,5,35,15,57,13,1,1,58,31,1,18,64,30,2,3,5,5,34,2,8,17,5,9,3,8,6,1,10
525,holychris,shadowmoon,467.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,7,8,8,20,0,9,36,19,59,5,2,5,1,26,14,40,28,1,9,0,17,13,29,1,30,25,47,31,66,7,25,21,5,2,6,40,13,0,0,9,6,0,17,5,21,31,29,13,32,27,4,116,4,1,4,8,0,14,8,37,14,56,15,1,1,71,23,1,20,63,27,3,4,5,6,33,4,11,14,8,11,1,8,7,1,10
526,fengbao,lethon,449.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,3,5,13,0,4,25,15,47,3,0,2,0,18,2,49,26,1,5,0,10,6,20,1,32,24,52,23,27,6,13,17,4,1,3,40,15,0,0,5,6,2,14,2,0,28,41,16,40,20,8,22,3,0,3,8,0,3,4,36,15,12,11,1,1,60,22,1,18,15,20,7,1,2,3,19,3,3,7,8,7,0,5,9,1,11
527,deadserious,detheroc,378.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,3,41,13,0,4,11,13,32,1,0,1,1,13,5,27,24,0,5,0,15,8,9,0,24,8,51,15,6,5,14,14,3,1,2,40,15,0,0,8,3,2,14,3,1,25,22,16,31,14,10,71,3,4,1,8,0,4,1,61,14,16,25,0,1,56,18,1,20,14,16,6,0,1,2,26,1,3,7,5,6,1,0,10,0,11
528,earnst,dethecus,475.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,8,5,32,16,1,13,35,29,62,3,2,2,2,17,13,27,28,0,9,0,22,12,13,1,34,17,69,15,6,7,24,19,5,1,7,40,24,0,0,9,7,2,9,3,19,27,42,18,39,23,18,110,5,1,1,8,0,13,6,47,19,14,25,1,1,73,33,1,20,51,16,3,4,6,6,38,2,7,16,11,11,1,12,20,1,10
529,lazaria,dethecus,454.0,2020-06-17,-12 days +00:00:00.000000000,0.0,active,6,4,21,15,1,9,33,27,60,3,1,2,2,19,5,21,28,0,13,0,23,12,11,2,26,15,59,33,7,7,24,22,5,1,7,40,25,0,0,7,6,2,10,4,19,28,36,17,34,25,14,96,5,3,1,8,0,15,6,41,16,14,16,1,1,74,32,1,20,36,16,4,2,4,6,31,5,6,14,10,11,2,12,11,1,11
530,shocky,shadowmoon,466.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,9,6,25,16,16,13,37,28,67,4,1,2,5,28,23,46,26,3,16,2,45,13,48,2,52,28,83,52,31,8,30,26,6,3,8,40,36,0,0,9,9,2,24,4,35,33,56,20,38,39,30,174,10,11,18,8,5,16,10,74,21,43,29,2,5,76,31,1,20,103,24,7,4,7,5,49,3,5,13,13,12,6,11,12,5,12
531,sylvaer,lethon,399.0,2020-05-22,14 days 00:00:00.000000000,0.0,active,4,3,14,12,0,11,6,1,45,1,1,1,0,15,10,34,26,1,8,3,20,13,26,2,30,5,44,2,29,5,4,15,4,2,3,39,14,0,0,5,2,0,0,2,13,24,35,16,36,23,11,91,6,6,13,8,0,5,2,30,9,12,8,0,1,53,24,1,17,28,22,4,0,3,6,27,0,5,0,7,6,5,0,5,2,10
532,critchy,haomarush,438.0,2020-05-25,11 days 00:00:00.000000000,0.0,active,4,3,12,13,0,8,18,1,39,3,1,2,0,21,19,27,25,1,5,3,19,13,27,2,24,10,44,1,29,6,25,18,4,1,4,39,18,0,0,6,2,0,5,3,29,24,26,13,36,23,6,116,5,5,13,8,0,12,5,36,15,21,21,0,2,53,21,1,15,35,22,3,2,3,3,30,2,6,0,7,5,5,8,5,2,10
533,azriel,shadowmoon,402.0,2019-12-24,164 days 00:00:00.000000000,1.0,risk,2,2,11,13,0,8,23,5,43,3,1,1,0,4,11,16,25,1,5,3,18,7,27,2,26,9,35,1,29,4,13,13,1,1,4,39,15,0,0,8,2,0,3,3,18,20,20,12,19,22,11,102,4,4,10,8,0,3,0,20,5,17,16,0,2,46,18,1,14,26,22,3,1,2,2,22,1,6,0,6,3,5,4,5,2,5
534,patty,detheroc,354.0,2020-05-30,6 days 00:00:00.000000000,0.0,active,5,3,11,7,0,9,14,4,35,1,0,1,0,9,10,7,25,1,5,3,16,9,26,2,25,2,38,1,29,3,2,12,1,1,3,39,12,0,0,6,2,0,6,3,11,19,18,11,21,19,1,50,4,4,9,8,0,3,0,20,0,14,6,0,1,50,13,1,10,19,21,3,1,2,2,17,0,4,0,6,4,4,0,5,2,11
535,rhyze,dethecus,445.0,2020-06-17,-12 days +00:00:00.000000000,0.0,active,6,4,16,14,16,13,26,7,47,1,1,1,2,12,17,57,28,1,10,2,23,9,30,2,41,18,81,50,30,6,25,13,6,1,5,39,30,0,0,11,2,0,21,4,27,33,42,19,32,65,34,146,5,1,5,8,6,6,7,47,23,37,19,0,1,61,28,1,19,90,22,6,1,3,5,39,1,7,3,7,8,4,10,11,2,11
536,flopsdotgov,dethecus,362.0,2020-04-28,38 days 00:00:00.000000000,1.0,risk,6,4,14,8,11,7,24,7,43,1,1,2,2,9,15,21,27,1,8,2,18,8,26,1,25,6,52,45,30,6,1,10,6,1,3,39,31,0,0,5,1,0,17,1,7,27,31,16,32,62,24,85,4,0,5,8,5,3,2,37,16,21,18,0,1,59,22,1,16,60,22,3,1,2,2,28,1,4,2,6,5,4,9,10,2,10
537,flamesberg,blackwing-lair,459.0,2020-05-27,9 days 00:00:00.000000000,0.0,active,3,2,7,7,1,2,17,16,34,0,0,1,0,9,3,7,26,1,4,2,15,4,26,0,19,4,33,2,28,3,1,5,2,0,0,39,22,0,0,5,5,0,0,0,4,26,14,4,2,30,2,37,3,0,5,8,5,2,1,28,5,16,12,0,1,47,11,1,10,27,11,3,1,1,0,16,0,1,5,4,2,3,0,7,1,11
538,malrii,lethon,420.0,2020-05-26,10 days 00:00:00.000000000,0.0,active,3,3,4,4,1,2,8,0,31,0,0,1,1,15,19,47,27,1,5,1,8,8,26,0,19,8,42,35,29,6,23,4,6,1,0,39,16,0,0,7,2,0,1,0,22,19,21,12,34,7,8,101,3,0,4,8,5,4,3,22,15,27,5,0,1,47,19,1,17,21,11,5,0,1,0,20,2,1,0,3,2,2,2,7,1,11
539,marivelle,dethecus,343.0,2019-10-30,219 days 00:00:00.000000000,1.0,risk,5,3,13,5,0,7,24,0,41,2,0,2,0,8,14,31,27,1,7,1,21,4,37,1,29,21,69,42,69,7,25,13,6,1,3,39,32,0,0,13,2,0,17,1,19,18,38,18,45,36,13,112,3,6,6,8,4,4,0,27,20,39,4,0,2,49,23,1,17,98,18,2,1,4,3,37,4,5,0,3,6,4,0,7,1,3
540,gainz,dethecus,340.0,2020-06-07,-2 days +00:00:00.000000000,0.0,active,4,3,2,4,0,12,12,0,35,1,1,1,1,7,13,28,27,1,5,1,5,5,27,1,22,6,44,8,43,1,4,7,3,1,1,39,9,0,0,7,1,0,6,1,1,14,16,7,9,22,8,110,4,0,5,8,0,2,1,24,7,10,4,0,1,47,19,1,14,49,19,2,1,2,1,22,3,4,0,5,3,1,8,8,2,8
541,wsedfgghj,dethecus,477.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,8,10,69,19,15,11,38,39,79,6,2,6,5,35,32,56,27,2,15,2,45,13,43,3,51,37,76,66,57,9,34,19,5,3,8,39,33,0,0,13,8,3,51,7,25,21,63,20,59,85,35,167,10,6,14,8,3,20,12,73,25,86,28,2,2,61,34,1,20,111,26,8,5,7,6,53,4,11,17,12,11,4,13,21,2,12
542,picklebottom,detheroc,380.0,2020-04-01,65 days 00:00:00.000000000,1.0,risk,4,2,25,10,0,3,5,12,48,2,0,3,0,10,6,0,24,2,5,1,17,4,4,1,27,3,19,3,15,0,7,5,0,1,1,39,5,0,0,7,1,1,12,1,4,10,17,6,7,7,4,44,4,0,6,8,0,2,1,32,3,37,16,0,1,37,13,1,14,27,16,5,0,1,1,17,1,3,3,6,2,0,1,10,1,9
543,wséd,dethecus,394.0,2020-06-01,4 days 00:00:00.000000000,0.0,active,4,3,1,6,0,8,19,11,34,1,2,1,0,9,1,19,25,0,4,0,1,8,2,2,17,0,22,1,13,3,0,4,3,1,2,39,3,0,0,6,1,0,17,1,0,10,12,7,28,18,1,80,4,0,1,8,0,1,1,16,8,6,0,0,1,40,13,1,12,11,24,6,0,2,4,14,0,4,0,5,5,0,0,8,0,11
544,nin,lethon,391.0,2020-05-16,20 days 00:00:00.000000000,0.0,active,3,3,1,5,0,9,0,0,38,1,0,0,0,11,2,23,25,0,6,0,1,7,3,1,18,1,19,0,13,0,8,1,2,1,3,39,2,0,0,3,2,0,13,0,0,9,10,4,0,1,2,34,3,0,2,8,0,1,2,19,0,1,0,0,1,32,14,1,16,6,11,3,0,1,2,14,0,3,0,3,4,0,0,5,0,10
545,rafiki,dethecus,414.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,6,3,8,9,2,8,1,0,31,2,1,0,2,18,17,26,26,1,9,0,3,12,2,1,17,12,33,9,14,5,25,9,4,1,4,39,3,0,0,7,3,1,6,4,19,11,20,12,34,16,12,82,5,1,2,8,0,12,7,22,19,4,2,0,1,39,12,1,20,24,11,2,3,3,4,30,2,5,0,3,9,0,11,5,0,9
546,wsëdfgghj,dethecus,428.0,2020-05-10,26 days 00:00:00.000000000,0.0,active,5,3,1,4,0,6,2,0,28,1,1,0,0,9,2,11,24,0,5,0,2,8,4,2,15,0,23,1,13,2,2,7,1,1,3,39,3,0,0,4,2,0,0,1,0,10,13,7,23,14,10,47,3,0,1,8,0,1,1,17,1,1,0,0,1,40,16,1,15,8,26,6,0,3,5,14,0,7,0,2,6,0,0,7,1,11
547,ishretadin,lethon,474.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,3,4,1,16,0,6,30,44,68,1,1,1,0,15,24,48,27,0,7,0,14,9,3,2,16,30,53,34,15,7,23,9,6,1,4,40,14,0,0,5,7,2,51,1,19,15,47,19,48,71,23,47,5,0,2,8,0,3,1,20,22,11,3,0,1,51,24,1,18,23,25,2,3,3,4,23,1,7,17,12,7,0,4,9,0,10
548,ishtotems,lethon,276.0,2020-04-08,58 days 00:00:00.000000000,1.0,risk,2,2,1,3,0,3,1,0,28,0,0,0,0,9,1,0,23,0,5,0,1,7,3,0,12,0,11,0,13,0,0,3,2,1,1,39,2,0,0,3,2,0,3,0,0,9,8,2,2,1,10,8,3,0,1,8,0,1,1,15,0,1,0,0,1,33,19,1,11,7,10,2,0,0,0,11,0,3,0,2,3,0,0,4,0,10
549,marryn,nazgrel,381.0,2020-03-12,85 days 00:00:00.000000000,1.0,risk,2,1,0,4,0,2,0,9,16,0,0,1,0,5,2,6,22,0,3,0,1,3,9,0,13,6,54,27,9,0,3,8,3,1,0,34,22,0,0,3,1,0,0,0,1,11,14,14,2,23,1,18,0,1,0,6,0,1,3,3,0,20,2,0,0,17,12,0,14,5,2,2,0,1,1,10,0,0,0,5,0,0,0,4,0,3
550,ellagolas,nazgrel,454.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,3,1,0,4,0,2,0,8,24,1,0,2,0,9,6,0,26,0,4,0,4,6,11,0,15,9,31,23,8,3,4,5,4,1,2,34,16,0,0,0,5,0,0,0,1,9,19,10,18,30,13,21,0,0,1,6,0,1,1,12,12,1,2,0,0,26,21,0,15,5,1,6,1,1,0,16,2,0,3,5,0,1,2,4,0,12
551,lostlokk,nazgrel,460.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,1,5,4,8,2,9,17,42,1,0,2,2,25,12,1,27,2,8,0,26,11,10,0,24,5,57,47,9,4,23,18,5,1,1,34,16,0,0,4,6,0,0,1,19,10,34,18,28,36,6,57,2,2,0,6,0,19,1,36,11,9,1,0,1,25,28,0,16,9,1,4,1,1,0,18,0,0,3,10,0,3,4,2,0,11
552,draenise,nazgrel,452.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,3,1,14,4,15,2,2,12,29,1,0,1,5,29,12,20,27,1,12,0,29,13,15,0,16,5,54,23,11,3,26,22,5,3,0,34,19,0,0,5,3,0,0,0,22,12,33,17,15,33,10,82,2,3,0,6,0,20,13,56,15,14,7,1,0,24,28,0,18,14,1,4,1,1,0,35,1,0,2,10,0,3,10,2,1,12
553,mizzpaine,nazgrel,460.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,2,37,4,15,2,11,18,46,1,0,2,5,29,18,18,27,1,13,0,36,13,15,0,35,13,66,51,11,3,24,22,5,2,0,34,23,0,0,4,7,0,1,0,21,13,45,17,27,39,23,94,3,3,1,6,0,20,10,54,22,17,7,0,0,25,29,0,20,16,1,3,1,1,0,43,1,0,3,11,2,3,10,2,2,12
554,voogie,nazgrel,443.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,3,1,19,4,7,2,0,10,26,1,0,1,1,22,14,35,27,1,10,0,24,13,11,0,18,7,56,22,9,3,23,17,5,1,0,34,15,0,0,4,4,0,1,0,19,15,30,18,17,33,8,106,4,4,1,6,0,11,6,32,9,38,3,0,1,27,22,0,17,30,1,4,1,1,0,27,1,0,0,8,2,3,8,2,1,11
555,chyran,nazgrel,463.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,3,2,26,5,15,2,11,18,53,0,0,2,3,30,14,46,28,3,16,1,40,14,15,0,27,19,53,53,9,4,28,26,5,3,2,34,29,0,0,12,7,0,27,1,22,20,38,14,17,48,22,135,11,7,5,6,2,18,14,45,16,35,21,1,1,32,28,0,20,20,1,8,1,2,1,45,1,0,6,10,2,4,9,2,2,12
556,chasatail,nazgrel,462.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,5,2,30,6,9,3,16,18,34,1,0,4,4,25,15,26,28,2,8,2,30,12,22,1,13,16,37,31,9,6,7,25,5,1,3,34,27,0,0,7,7,1,22,2,4,15,34,16,40,52,4,117,9,6,3,6,0,10,5,33,12,36,13,0,1,31,20,0,17,17,7,4,1,4,3,33,1,2,6,9,3,2,11,2,1,11
557,venisia,nazgrel,291.0,2020-05-12,24 days 00:00:00.000000000,0.0,active,2,2,7,3,9,3,3,15,26,0,0,2,3,23,11,26,24,2,9,2,21,12,4,0,11,4,33,7,9,1,6,19,1,1,0,34,15,0,0,6,4,1,9,1,3,14,13,3,4,34,13,132,10,4,3,6,0,9,4,30,4,4,13,0,0,28,20,0,14,30,1,4,1,1,0,19,1,0,3,6,2,2,11,2,1,11
558,snackattackz,nazgrel,363.0,2019-08-25,285 days 00:00:00.000000000,2.0,lapsed,3,2,6,4,9,3,6,14,23,1,0,2,3,21,9,26,21,2,6,2,18,12,3,1,10,3,23,6,8,0,3,20,3,1,2,34,21,0,0,6,5,1,9,2,3,13,9,7,4,34,19,81,10,3,3,6,0,7,3,27,0,4,8,0,0,30,16,0,13,21,1,4,2,2,3,12,1,1,3,6,2,2,7,2,1,11
559,ellarah,nazgrel,466.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,3,2,19,4,15,4,16,22,50,2,0,2,5,31,24,48,28,2,16,2,44,13,4,1,34,13,55,35,10,4,29,25,4,3,2,34,28,0,0,6,7,2,23,2,23,18,37,14,31,51,15,162,8,6,11,6,2,18,12,53,11,42,10,0,1,32,30,0,20,43,8,8,0,2,3,38,4,2,13,11,2,3,12,3,1,12
560,straif,nazgrel,459.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,6,2,16,3,15,3,24,16,44,1,0,2,5,22,22,17,27,1,10,0,36,12,9,0,15,11,58,19,9,5,29,19,3,3,3,34,26,0,0,5,7,0,11,1,23,17,22,10,12,43,18,91,6,7,9,6,5,17,12,40,14,33,7,0,1,31,31,0,19,18,1,6,1,2,2,37,3,0,10,12,3,4,10,2,1,11
561,melched,nazgrel,306.0,2019-12-26,162 days 00:00:00.000000000,1.0,risk,5,2,12,4,15,9,24,16,41,1,1,4,3,17,21,17,26,2,14,0,27,12,13,1,37,17,66,38,9,5,31,24,5,3,3,34,25,0,0,7,7,0,12,2,22,21,41,17,30,54,25,158,8,8,19,6,3,12,7,44,17,30,5,0,1,41,22,0,19,59,1,8,4,3,5,36,3,4,10,11,6,4,10,2,4,10
562,touchochrist,kiljaeden,417.0,2019-10-07,242 days 00:00:00.000000000,2.0,lapsed,2,3,8,1,2,4,22,16,29,1,0,3,0,19,16,34,27,0,4,0,2,11,22,1,25,22,55,36,1,6,23,14,5,2,2,28,4,0,0,4,2,0,2,1,19,16,36,16,36,39,14,80,2,6,13,8,0,7,0,48,15,38,11,0,0,28,19,0,16,24,2,3,0,3,2,6,2,1,0,2,4,2,10,0,1,8
563,khell,kiljaeden,402.0,2020-05-14,22 days 00:00:00.000000000,0.0,active,2,2,8,5,0,2,21,17,26,0,0,2,0,9,1,2,26,0,3,0,1,4,22,2,12,3,15,3,0,4,0,9,2,2,0,28,7,0,0,0,1,0,8,0,0,13,16,5,5,24,7,38,1,5,13,8,0,1,0,38,0,3,11,0,0,31,14,0,10,16,3,4,0,1,2,14,0,1,0,3,2,0,0,1,1,8
564,saarlyn,kiljaeden,447.0,2020-04-28,38 days 00:00:00.000000000,1.0,risk,6,2,8,2,0,2,24,9,25,0,0,2,0,9,0,13,25,0,10,0,1,4,20,1,12,2,15,3,0,3,0,9,2,1,0,28,3,0,0,1,5,1,1,0,0,10,18,5,5,24,1,21,1,0,12,8,0,2,1,23,0,2,5,0,0,29,12,0,13,14,3,7,0,1,0,12,0,1,3,0,2,1,0,1,1,8
565,premedia,kiljaeden,443.0,2020-03-16,81 days 00:00:00.000000000,1.0,risk,2,2,8,3,0,2,24,12,21,0,0,2,0,1,0,0,23,0,2,0,1,0,20,2,11,2,15,3,0,5,0,8,2,1,0,28,3,0,0,3,5,0,8,0,0,10,16,5,8,28,0,1,1,0,12,8,0,0,0,12,10,0,5,0,0,28,11,0,10,14,3,3,1,1,0,3,0,3,0,5,2,0,0,1,1,1
566,yamamotto,kiljaeden,396.0,2020-02-26,100 days 00:00:00.000000000,1.0,risk,1,2,8,2,0,2,11,10,18,0,0,2,0,1,0,0,17,0,2,0,0,0,19,1,10,2,10,3,0,1,0,5,1,0,0,28,3,0,0,0,3,0,3,0,0,10,8,2,2,25,0,1,0,0,12,8,0,0,0,11,0,0,4,0,0,21,7,0,3,14,3,2,1,1,0,3,0,1,0,1,2,0,0,0,1,1
567,ellygos,kiljaeden,421.0,2020-05-24,12 days 00:00:00.000000000,0.0,active,2,3,8,2,0,2,18,7,24,1,0,2,0,8,0,0,25,0,4,0,0,3,10,0,10,0,9,1,0,2,0,4,0,1,1,28,0,0,0,0,3,0,13,0,0,2,9,2,1,8,1,17,0,0,12,8,0,1,1,12,10,0,0,0,0,28,14,0,10,5,2,7,1,0,0,13,0,2,0,4,4,0,0,3,0,8
